id,Title,Tag,State,Open Date,Close Date
6785,b'Added logging statements where ever data loading was detected',[],closed,2021-12-01T00:24:42Z,2021-12-01T01:11:05Z
6784,b'deeplearning.net is DOWN',[],open,2021-11-29T11:56:23Z,
6783,b'matplotlib and keyring should be added to configuration files',[],closed,2021-11-18T15:33:47Z,2021-11-23T03:14:58Z
6782,b'Update setup.py',[],closed,2021-09-08T03:37:10Z,2021-09-08T12:11:22Z
6781,"b""Theano crash when LSTM layer's hidden size is 1 using Keras backend""",[],open,2021-09-03T16:36:16Z,
6780,"b""ModuleNotFoundError: No module named 'theano' / working in ipython but not in VS code""",[],open,2021-08-31T03:55:01Z,
6779,"b""'Tensor' object has no attribute 'reshape'""",[],open,2021-06-22T11:21:26Z,
6778,b'windows errors for \xe2\x80\x9cImportError: DLL load failed while importing m885ff006a95d626dac547a7bdfdb471bbf058622ece2b4435e42316c4012ea56: \xe6\x89\xbe\xe4\xb8\x8d\xe5\x88\xb0\xe6\x8c\x87\xe5\xae\x9a\xe7\x9a\x84\xe6\xa8\xa1\xe5\x9d\x97\xe2\x80\x9d',[],open,2021-06-04T03:09:00Z,
6777,"b""The deeplearning.net website is down - 27 May '21 (10 AM IST)""",[],open,2021-05-27T04:39:12Z,
6776,b'Hey there.',[],closed,2021-05-09T13:04:46Z,2021-05-12T13:29:50Z
6775,b'Require setuptools theano/gpuarray/linalg.py imports pkg_resources',[],closed,2021-04-29T07:32:58Z,2021-04-29T13:23:15Z
6774,"b""'DisconnectedType' object has no attribute 'dtype'""",[],closed,2021-04-26T10:24:18Z,2021-04-26T13:05:59Z
6773,b'Remove rst links',[],closed,2021-04-13T09:42:34Z,2021-04-13T19:05:59Z
6772,"b'error installing Theano (virtualEnv with python 3.7, running on Ubuntu 20)'",[],open,2021-03-31T15:38:45Z,
6771,b'Dgemm Import Error',[],open,2021-03-22T07:52:38Z,
6770,b'Update link to PyMC fork of Theano',[],closed,2021-03-02T07:23:29Z,2021-03-02T07:51:50Z
6769,b'Fix deprecation import nose test',[],closed,2021-01-27T07:16:51Z,2021-01-27T11:31:59Z
6768,b'ValueError: GpuElemwise.Input dimension mis-match. ',[],open,2020-12-25T09:18:42Z,
6767,b'Theano does not recognize arctan2 in NumPy',[],closed,2020-12-10T18:25:45Z,2020-12-10T18:59:28Z
6766,"b""ImportError: ('The following error happened while compiling the node', BatchedDot(InplaceDimShuffle{0,x,x}.0, InplaceDimShuffle{0,x,x}.0), '\\n', '/home/ubuntu/.theano/compiledir_Linux-5.4--aws-x86_64-with-Ubuntu-18.04-bionic-x86_64-2.7.17-64/tmpzf5vI0/72293d6e71ebd97c85893a86d22f2f4e642e5161c3a1571912fe0467ee2def6b.so: undefined symbol: dgemm_', '[BatchedDot(<TensorType(float64, (False, True, True))>, <TensorType(float64, (False, True, True))>)]')""",[],closed,2020-11-06T20:58:43Z,2020-11-10T20:55:23Z
6765,"b""TypeError: ('Keyword argument not understood:', 'border_mode')""",[],open,2020-11-04T16:40:42Z,
6764,b'Remove dependency on nose (port to pytest)',[],open,2020-10-27T21:27:59Z,
6763,b'0.8.x',[],open,2020-08-26T01:02:59Z,
6762,b'output_dim is not a field',[],open,2020-08-26T01:02:14Z,
6761,b'Cannot convert a symbolic Tensor in theano.scan',[],open,2020-08-06T16:53:15Z,
6760,b'Create 1.0.5 release',[],closed,2020-07-27T15:47:03Z,2020-07-27T16:09:30Z
6759,b'Fix collections warnings',[],closed,2020-07-26T03:27:15Z,2020-07-27T15:22:05Z
6758,b'Out of memory when compiling posterior',[],open,2020-07-21T09:57:21Z,
6757,b'Switching from Theano 1.0.0 to TensorFlow 2.2 (both using Keras) causes exponentially growing loss and stagnant accuracy',[],open,2020-07-13T22:29:10Z,
6756,b'Compilation error',[],closed,2020-06-13T13:34:17Z,2020-06-13T14:24:18Z
