url,title,comments,state,created_at,closed_at
https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples/issues/138,b'build(deps): bump tensorflow from 2.4.1 to 2.5.2 in /community-content/tf_keras_image_classification_distributed_multi_worker_with_vertex_sdk/trainer',[],closed,2021-11-10 20:23:49,2021-11-11 00:02:45
https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples/issues/136,b'build(deps): bump tensorflow from 2.5.0 to 2.5.2 in /community-content/tf_agents_bandits_movie_recommendation_with_kfp_and_vertex_sdk/mlops_pipeline_tf_agents_bandits_movie_recommendation/src/prediction_container',[],closed,2021-11-10 20:17:55,2021-11-10 21:23:37
https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples/issues/135,b'build(deps): bump tensorflow from 2.5.0 to 2.5.2 in /community-content/tf_agents_bandits_movie_recommendation_with_kfp_and_vertex_sdk/mlops_pipeline_tf_agents_bandits_movie_recommendation/src/logger',[],closed,2021-11-10 20:17:25,2021-11-10 21:02:47
https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples/issues/137,b'build(deps): bump tensorflow from 2.5.1 to 2.5.2 in /community-content/tf_keras_text_classification_distributed_single_worker_gpus_with_gcloud_local_run_and_vertex_sdk/trainer',[],closed,2021-11-10 20:21:04,2021-11-10 21:22:56
https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples/issues/45,b'build(deps): bump tensorflow from 2.4.1 to 2.5.1 in /community-content/tf_keras_image_classification_distributed_multi_worker_with_vertex_sdk/trainer',"[b""OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`.\n\nIf you change your mind, just re-open this PR and I'll resolve any conflicts on it.""]",closed,2021-08-25 15:20:21,2021-08-25 18:05:20
https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples/issues/44,b'build(deps): bump tensorflow from 2.5.0 to 2.5.1 in /community-content/tf_agents_bandits_movie_recommendation_with_kfp_and_vertex_sdk/mlops_pipeline_tf_agents_bandits_movie_recommendation/src/logger',"[b""OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`.\n\nIf you change your mind, just re-open this PR and I'll resolve any conflicts on it.""]",closed,2021-08-25 15:18:51,2021-08-25 18:05:31
https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples/issues/43,b'build(deps): bump tensorflow from 2.5.0 to 2.5.1 in /community-content/tf_agents_bandits_movie_recommendation_with_kfp_and_vertex_sdk/mlops_pipeline_tf_agents_bandits_movie_recommendation/src/prediction_container',"[b""OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`.\n\nIf you change your mind, just re-open this PR and I'll resolve any conflicts on it.""]",closed,2021-08-25 15:17:48,2021-08-25 18:05:45
https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples/issues/40,b'build(deps): bump tensorflow from 2.4.1 to 2.4.2 in /community-content/tf_keras_image_classification_distributed_multi_worker_with_vertex_sdk/trainer',"[b""OK, I won't notify you again about this release, but will get in touch when a new version is available. If you'd rather skip all updates until the next major or minor version, let me know by commenting `@dependabot ignore this major version` or `@dependabot ignore this minor version`.\n\nIf you change your mind, just re-open this PR and I'll resolve any conflicts on it.""]",closed,2021-08-23 22:13:45,2021-08-24 01:24:55
