url,title,comments,state,created_at,closed_at
https://api.github.com/repos/aws/amazon-sagemaker-examples/issues/2083,b'Bump tensorflow patch versions',"[b'Check out this pull request on&nbsp; <a href=""https://app.reviewnb.com/aws/amazon-sagemaker-examples/pull/2083""><img align=""absmiddle""  alt=""ReviewNB"" height=""28"" class=""BotMessageButtonImage"" src=""https://raw.githubusercontent.com/ReviewNB/support/master/images/button_reviewnb.png""/></a> \n\n See visual diffs & provide feedback on Jupyter Notebooks. \n\n---\n\n <i>Powered by <a href=\'https://www.reviewnb.com/?utm_source=gh\'>ReviewNB</a></i>', b'\n### AWS CodeBuild CI Report\n\n* CodeBuild project: amazon-sagemaker-examples-pr\n* Commit ID: 605375b9b05960fee9342fbb3d93fd163cff77d2\n* Result: FAILED\n* [Build Logs](https://ssr439688g.execute-api.us-west-2.amazonaws.com/Prod/buildlogs?key=4e74fc63-715f-4cff-9761-74810b1f7f63%2Fbuild.log) (available for 30 days)\n\n*Powered by [github-codebuild-logs](https://serverlessrepo.aws.amazon.com/applications/arn:aws:serverlessrepo:us-east-1:277187709615:applications~github-codebuild-logs), available on the [AWS Serverless Application Repository](https://aws.amazon.com/serverless/serverlessrepo/)*\n\n\n<!--\nCREATED BY GITHUB-CODEBUILD-LOGS\n-->\n\n']",closed,2021-03-16 04:05:29,2021-03-16 19:38:58
https://api.github.com/repos/aws/amazon-sagemaker-examples/issues/1574,b'Bump tensorflow from 1.13.1 to 1.15.4 in /sagemaker_batch_transform/tensorflow_open-images_tfrecord/code',[],closed,2020-09-26 01:24:24,2020-10-07 19:28:28
https://api.github.com/repos/aws/amazon-sagemaker-examples/issues/1007,b'Bump tensorflow from 1.13.1 to 1.15.2 in /sagemaker_batch_transform/tensorflow_open-images_tfrecord/code',[b'Superseded by #1574.'],closed,2020-01-28 22:52:47,2020-09-26 01:24:29
